movieId,title,imdbId,user_id,rating
1,Toy Story (1995),114709,365,4
1,Toy Story (1995),114709,710,4
1,Toy Story (1995),114709,612,4
1,Toy Story (1995),114709,610,4
1,Toy Story (1995),114709,468,5
1,Toy Story (1995),114709,296,5
1,Toy Story (1995),114709,723,3
1,Toy Story (1995),114709,168,5
1,Toy Story (1995),114709,130,5
1,Toy Story (1995),114709,488,3
1,Toy Story (1995),114709,621,3
1,Toy Story (1995),114709,868,4
1,Toy Story (1995),114709,678,5
1,Toy Story (1995),114709,663,4
1,Toy Story (1995),114709,424,1
1,Toy Story (1995),114709,597,3
1,Toy Story (1995),114709,669,5
1,Toy Story (1995),114709,885,5
1,Toy Story (1995),114709,756,4
1,Toy Story (1995),114709,788,3
1,Toy Story (1995),114709,79,4
1,Toy Story (1995),114709,727,3
1,Toy Story (1995),114709,879,4
1,Toy Story (1995),114709,897,5
1,Toy Story (1995),114709,796,2
1,Toy Story (1995),114709,887,5
1,Toy Story (1995),114709,746,4
1,Toy Story (1995),114709,602,4
1,Toy Story (1995),114709,771,5
1,Toy Story (1995),114709,580,3
1,Toy Story (1995),114709,794,4
1,Toy Story (1995),114709,759,5
1,Toy Story (1995),114709,411,4
1,Toy Story (1995),114709,872,3
1,Toy Story (1995),114709,821,5
1,Toy Story (1995),114709,624,4
1,Toy Story (1995),114709,388,5
1,Toy Story (1995),114709,744,4
1,Toy Story (1995),114709,25,5
1,Toy Story (1995),114709,438,4
1,Toy Story (1995),114709,883,3
1,Toy Story (1995),114709,921,3
1,Toy Story (1995),114709,216,4
1,Toy Story (1995),114709,138,4
1,Toy Story (1995),114709,295,4
1,Toy Story (1995),114709,789,3
1,Toy Story (1995),114709,886,4
1,Toy Story (1995),114709,303,5
1,Toy Story (1995),114709,336,3
1,Toy Story (1995),114709,893,5
1,Toy Story (1995),114709,550,3
1,Toy Story (1995),114709,792,4
1,Toy Story (1995),114709,823,4
1,Toy Story (1995),114709,773,3
1,Toy Story (1995),114709,896,4
1,Toy Story (1995),114709,864,5
1,Toy Story (1995),114709,715,5
1,Toy Story (1995),114709,913,2
1,Toy Story (1995),114709,458,4
1,Toy Story (1995),114709,742,4
1,Toy Story (1995),114709,830,4
1,Toy Story (1995),114709,733,2
1,Toy Story (1995),114709,518,4
1,Toy Story (1995),114709,293,2
1,Toy Story (1995),114709,463,1
1,Toy Story (1995),114709,630,4
1,Toy Story (1995),114709,929,3
1,Toy Story (1995),114709,714,3
1,Toy Story (1995),114709,679,3
1,Toy Story (1995),114709,924,5
1,Toy Story (1995),114709,210,5
1,Toy Story (1995),114709,660,3
1,Toy Story (1995),114709,698,4
1,Toy Story (1995),114709,764,4
1,Toy Story (1995),114709,805,4
1,Toy Story (1995),114709,665,4
1,Toy Story (1995),114709,58,5
1,Toy Story (1995),114709,251,4
1,Toy Story (1995),114709,549,5
1,Toy Story (1995),114709,751,3
1,Toy Story (1995),114709,785,4
1,Toy Story (1995),114709,609,1
1,Toy Story (1995),114709,903,3
1,Toy Story (1995),114709,703,4
1,Toy Story (1995),114709,72,4
1,Toy Story (1995),114709,826,4
1,Toy Story (1995),114709,314,5
1,Toy Story (1995),114709,916,4
1,Toy Story (1995),114709,933,3
1,Toy Story (1995),114709,387,4
1,Toy Story (1995),114709,108,4
1,Toy Story (1995),114709,389,4
1,Toy Story (1995),114709,553,3
1,Toy Story (1995),114709,182,4
1,Toy Story (1995),114709,919,4
1,Toy Story (1995),114709,403,4
1,Toy Story (1995),114709,661,5
1,Toy Story (1995),114709,815,5
1,Toy Story (1995),114709,854,3
1,Toy Story (1995),114709,331,1
1,Toy Story (1995),114709,890,4
1,Toy Story (1995),114709,124,3
1,Toy Story (1995),114709,882,5
1,Toy Story (1995),114709,779,4
1,Toy Story (1995),114709,542,4
1,Toy Story (1995),114709,852,4
1,Toy Story (1995),114709,605,4
1,Toy Story (1995),114709,399,4
1,Toy Story (1995),114709,294,5
1,Toy Story (1995),114709,870,5
1,Toy Story (1995),114709,277,4
1,Toy Story (1995),114709,690,4
1,Toy Story (1995),114709,537,2
1,Toy Story (1995),114709,838,5
1,Toy Story (1995),114709,412,4
1,Toy Story (1995),114709,653,4
1,Toy Story (1995),114709,847,3
1,Toy Story (1995),114709,201,3
1,Toy Story (1995),114709,606,5
1,Toy Story (1995),114709,881,4
1,Toy Story (1995),114709,769,4
1,Toy Story (1995),114709,664,4
1,Toy Story (1995),114709,918,3
1,Toy Story (1995),114709,576,4
1,Toy Story (1995),114709,680,4
1,Toy Story (1995),114709,536,5
1,Toy Story (1995),114709,889,3
1,Toy Story (1995),114709,57,5
1,Toy Story (1995),114709,393,3
1,Toy Story (1995),114709,521,2
1,Toy Story (1995),114709,745,2
1,Toy Story (1995),114709,726,4
1,Toy Story (1995),114709,867,4
1,Toy Story (1995),114709,70,4
1,Toy Story (1995),114709,419,4
1,Toy Story (1995),114709,922,5
1,Toy Story (1995),114709,894,4
1,Toy Story (1995),114709,599,4
1,Toy Story (1995),114709,910,4
1,Toy Story (1995),114709,829,4
1,Toy Story (1995),114709,738,5
1,Toy Story (1995),114709,901,5
1,Toy Story (1995),114709,795,4
1,Toy Story (1995),114709,843,3
1,Toy Story (1995),114709,102,3
1,Toy Story (1995),114709,757,4
1,Toy Story (1995),114709,930,3
1,Toy Story (1995),114709,899,3
1,Toy Story (1995),114709,730,4
1,Toy Story (1995),114709,121,4
1,Toy Story (1995),114709,548,4
1,Toy Story (1995),114709,936,4
1,Toy Story (1995),114709,457,4
1,Toy Story (1995),114709,793,4
1,Toy Story (1995),114709,767,5
1,Toy Story (1995),114709,806,4
1,Toy Story (1995),114709,934,2
1,Toy Story (1995),114709,822,4
1,Toy Story (1995),114709,689,3
1,Toy Story (1995),114709,935,3
1,Toy Story (1995),114709,839,4
1,Toy Story (1995),114709,495,4
1,Toy Story (1995),114709,582,4
1,Toy Story (1995),114709,892,5
1,Toy Story (1995),114709,701,4
1,Toy Story (1995),114709,721,5
1,Toy Story (1995),114709,880,4
1,Toy Story (1995),114709,927,5
1,Toy Story (1995),114709,434,4
1,Toy Story (1995),114709,865,1
1,Toy Story (1995),114709,552,3
1,Toy Story (1995),114709,923,3
1,Toy Story (1995),114709,692,4
1,Toy Story (1995),114709,917,3
1,Toy Story (1995),114709,21,5
1,Toy Story (1995),114709,902,5
1,Toy Story (1995),114709,748,4
1,Toy Story (1995),114709,938,4
1,Toy Story (1995),114709,932,4
1,Toy Story (1995),114709,941,5
1,Toy Story (1995),114709,907,5
1,Toy Story (1995),114709,265,5
1,Toy Story (1995),114709,709,4
1,Toy Story (1995),114709,445,3
1,Toy Story (1995),114709,398,5
1,Toy Story (1995),114709,682,4
1,Toy Story (1995),114709,895,4
1,Toy Story (1995),114709,747,5
1,Toy Story (1995),114709,786,4
1,Toy Story (1995),114709,800,4
1,Toy Story (1995),114709,593,3
2,GoldenEye (1995),113497,5,3
2,GoldenEye (1995),113497,268,2
2,GoldenEye (1995),113497,276,4
2,GoldenEye (1995),113497,217,3
2,GoldenEye (1995),113497,87,4
2,GoldenEye (1995),113497,250,4
2,GoldenEye (1995),113497,201,2
2,GoldenEye (1995),113497,64,3
2,GoldenEye (1995),113497,13,3
2,GoldenEye (1995),113497,95,2
2,GoldenEye (1995),113497,213,4
2,GoldenEye (1995),113497,373,4
2,GoldenEye (1995),113497,293,3
2,GoldenEye (1995),113497,193,3
2,GoldenEye (1995),113497,363,4
2,GoldenEye (1995),113497,256,5
2,GoldenEye (1995),113497,200,4
2,GoldenEye (1995),113497,207,3
2,GoldenEye (1995),113497,393,4
2,GoldenEye (1995),113497,222,3
2,GoldenEye (1995),113497,399,3
2,GoldenEye (1995),113497,301,2
2,GoldenEye (1995),113497,379,3
2,GoldenEye (1995),113497,387,4
2,GoldenEye (1995),113497,92,3
2,GoldenEye (1995),113497,450,4
2,GoldenEye (1995),113497,303,3
2,GoldenEye (1995),113497,178,4
2,GoldenEye (1995),113497,83,4
2,GoldenEye (1995),113497,407,4
2,GoldenEye (1995),113497,327,2
2,GoldenEye (1995),113497,1,3
2,GoldenEye (1995),113497,325,1
2,GoldenEye (1995),113497,455,4
2,GoldenEye (1995),113497,30,3
2,GoldenEye (1995),113497,320,4
2,GoldenEye (1995),113497,405,1
2,GoldenEye (1995),113497,466,1
2,GoldenEye (1995),113497,536,4
2,GoldenEye (1995),113497,346,5
2,GoldenEye (1995),113497,197,3
2,GoldenEye (1995),113497,72,3
2,GoldenEye (1995),113497,110,3
2,GoldenEye (1995),113497,600,3
2,GoldenEye (1995),113497,622,4
2,GoldenEye (1995),113497,551,2
2,GoldenEye (1995),113497,618,2
2,GoldenEye (1995),113497,495,2
2,GoldenEye (1995),113497,497,1
2,GoldenEye (1995),113497,429,3
2,GoldenEye (1995),113497,280,3
2,GoldenEye (1995),113497,398,3
2,GoldenEye (1995),113497,660,2
2,GoldenEye (1995),113497,653,1
2,GoldenEye (1995),113497,378,2
2,GoldenEye (1995),113497,130,4
2,GoldenEye (1995),113497,749,4
2,GoldenEye (1995),113497,374,4
2,GoldenEye (1995),113497,22,2
2,GoldenEye (1995),113497,425,2
2,GoldenEye (1995),113497,487,3
2,GoldenEye (1995),113497,757,3
2,GoldenEye (1995),113497,705,3
2,GoldenEye (1995),113497,472,5
2,GoldenEye (1995),113497,709,4
2,GoldenEye (1995),113497,416,4
2,GoldenEye (1995),113497,561,3
2,GoldenEye (1995),113497,292,4
2,GoldenEye (1995),113497,305,2
2,GoldenEye (1995),113497,521,3
2,GoldenEye (1995),113497,249,3
2,GoldenEye (1995),113497,727,4
2,GoldenEye (1995),113497,796,5
2,GoldenEye (1995),113497,774,1
2,GoldenEye (1995),113497,773,3
2,GoldenEye (1995),113497,271,1
2,GoldenEye (1995),113497,566,5
2,GoldenEye (1995),113497,627,3
2,GoldenEye (1995),113497,751,4
2,GoldenEye (1995),113497,543,3
2,GoldenEye (1995),113497,642,4
2,GoldenEye (1995),113497,899,3
2,GoldenEye (1995),113497,484,4
2,GoldenEye (1995),113497,830,3
2,GoldenEye (1995),113497,846,5
2,GoldenEye (1995),113497,864,4
2,GoldenEye (1995),113497,806,3
2,GoldenEye (1995),113497,682,3
2,GoldenEye (1995),113497,385,3
2,GoldenEye (1995),113497,655,3
2,GoldenEye (1995),113497,870,2
2,GoldenEye (1995),113497,648,4
2,GoldenEye (1995),113497,435,4
2,GoldenEye (1995),113497,916,3
2,GoldenEye (1995),113497,738,3
2,GoldenEye (1995),113497,715,3
2,GoldenEye (1995),113497,506,4
2,GoldenEye (1995),113497,880,3
2,GoldenEye (1995),113497,934,4
2,GoldenEye (1995),113497,621,3
2,GoldenEye (1995),113497,279,4
2,GoldenEye (1995),113497,746,3
2,GoldenEye (1995),113497,686,3
2,GoldenEye (1995),113497,643,3
2,GoldenEye (1995),113497,640,4
2,GoldenEye (1995),113497,790,3
2,GoldenEye (1995),113497,804,4
2,GoldenEye (1995),113497,42,5
2,GoldenEye (1995),113497,532,5
2,GoldenEye (1995),113497,892,4
2,GoldenEye (1995),113497,924,3
2,GoldenEye (1995),113497,102,2
2,GoldenEye (1995),113497,764,3
2,GoldenEye (1995),113497,844,4
2,GoldenEye (1995),113497,632,4
2,GoldenEye (1995),113497,671,4
2,GoldenEye (1995),113497,943,5
2,GoldenEye (1995),113497,267,3
2,GoldenEye (1995),113497,826,3
2,GoldenEye (1995),113497,650,3
2,GoldenEye (1995),113497,896,3
2,GoldenEye (1995),113497,795,3
2,GoldenEye (1995),113497,234,2
2,GoldenEye (1995),113497,442,3
2,GoldenEye (1995),113497,868,2
2,GoldenEye (1995),113497,815,3
2,GoldenEye (1995),113497,798,4
2,GoldenEye (1995),113497,49,1
2,GoldenEye (1995),113497,807,4
2,GoldenEye (1995),113497,886,4
2,GoldenEye (1995),113497,889,3
3,Four Rooms (1995),113228,181,2
3,Four Rooms (1995),113228,81,4
3,Four Rooms (1995),113228,160,3
3,Four Rooms (1995),113228,130,5
3,Four Rooms (1995),113228,49,3
3,Four Rooms (1995),113228,320,4
3,Four Rooms (1995),113228,157,3
3,Four Rooms (1995),113228,145,3
3,Four Rooms (1995),113228,95,1
3,Four Rooms (1995),113228,99,3
3,Four Rooms (1995),113228,267,4
3,Four Rooms (1995),113228,417,4
3,Four Rooms (1995),113228,62,3
3,Four Rooms (1995),113228,246,2
3,Four Rooms (1995),113228,221,4
3,Four Rooms (1995),113228,463,2
3,Four Rooms (1995),113228,456,4
3,Four Rooms (1995),113228,293,2
3,Four Rooms (1995),113228,393,3
3,Four Rooms (1995),113228,406,3
3,Four Rooms (1995),113228,59,4
3,Four Rooms (1995),113228,459,2
3,Four Rooms (1995),113228,486,2
3,Four Rooms (1995),113228,303,3
3,Four Rooms (1995),113228,43,2
3,Four Rooms (1995),113228,472,5
3,Four Rooms (1995),113228,500,4
3,Four Rooms (1995),113228,537,2
3,Four Rooms (1995),113228,497,4
3,Four Rooms (1995),113228,523,4
3,Four Rooms (1995),113228,244,5
3,Four Rooms (1995),113228,429,2
3,Four Rooms (1995),113228,569,1
3,Four Rooms (1995),113228,82,2
3,Four Rooms (1995),113228,301,2
3,Four Rooms (1995),113228,453,4
3,Four Rooms (1995),113228,104,3
3,Four Rooms (1995),113228,487,5
3,Four Rooms (1995),113228,343,4
3,Four Rooms (1995),113228,269,3
3,Four Rooms (1995),113228,432,3
3,Four Rooms (1995),113228,551,5
3,Four Rooms (1995),113228,582,3
3,Four Rooms (1995),113228,435,3
3,Four Rooms (1995),113228,342,2
3,Four Rooms (1995),113228,682,3
3,Four Rooms (1995),113228,534,4
3,Four Rooms (1995),113228,346,3
3,Four Rooms (1995),113228,747,2
3,Four Rooms (1995),113228,548,1
3,Four Rooms (1995),113228,276,3
3,Four Rooms (1995),113228,806,2
3,Four Rooms (1995),113228,268,1
3,Four Rooms (1995),113228,291,3
3,Four Rooms (1995),113228,756,1
3,Four Rooms (1995),113228,450,4
3,Four Rooms (1995),113228,336,1
3,Four Rooms (1995),113228,606,5
3,Four Rooms (1995),113228,751,3
3,Four Rooms (1995),113228,886,3
3,Four Rooms (1995),113228,795,2
3,Four Rooms (1995),113228,63,2
3,Four Rooms (1995),113228,561,3
3,Four Rooms (1995),113228,595,4
3,Four Rooms (1995),113228,854,1
3,Four Rooms (1995),113228,660,1
3,Four Rooms (1995),113228,654,3
3,Four Rooms (1995),113228,714,5
3,Four Rooms (1995),113228,280,2
3,Four Rooms (1995),113228,923,4
3,Four Rooms (1995),113228,586,5
3,Four Rooms (1995),113228,207,2
3,Four Rooms (1995),113228,663,4
3,Four Rooms (1995),113228,286,2
3,Four Rooms (1995),113228,1,4
3,Four Rooms (1995),113228,624,3
3,Four Rooms (1995),113228,621,5
3,Four Rooms (1995),113228,216,4
3,Four Rooms (1995),113228,793,4
3,Four Rooms (1995),113228,936,4
3,Four Rooms (1995),113228,889,4
3,Four Rooms (1995),113228,580,5
3,Four Rooms (1995),113228,592,4
3,Four Rooms (1995),113228,622,1
3,Four Rooms (1995),113228,916,3
3,Four Rooms (1995),113228,859,5
3,Four Rooms (1995),113228,917,1
3,Four Rooms (1995),113228,699,3
3,Four Rooms (1995),113228,910,2
3,Four Rooms (1995),113228,880,1
4,Get Shorty (1995),114885,99,5
4,Get Shorty (1995),114885,19,4
4,Get Shorty (1995),114885,194,4
4,Get Shorty (1995),114885,207,4
4,Get Shorty (1995),114885,62,4
4,Get Shorty (1995),114885,295,4
4,Get Shorty (1995),114885,201,4
4,Get Shorty (1995),114885,10,4
4,Get Shorty (1995),114885,308,5
4,Get Shorty (1995),114885,328,3
4,Get Shorty (1995),114885,109,2
4,Get Shorty (1995),114885,334,3
4,Get Shorty (1995),114885,77,3
4,Get Shorty (1995),114885,346,4
4,Get Shorty (1995),114885,222,3
4,Get Shorty (1995),114885,160,4
4,Get Shorty (1995),114885,291,4
4,Get Shorty (1995),114885,279,4
4,Get Shorty (1995),114885,130,2
4,Get Shorty (1995),114885,264,4
4,Get Shorty (1995),114885,385,2
4,Get Shorty (1995),114885,352,3
4,Get Shorty (1995),114885,378,3
4,Get Shorty (1995),114885,276,4
4,Get Shorty (1995),114885,216,5
4,Get Shorty (1995),114885,342,4
4,Get Shorty (1995),114885,256,5
4,Get Shorty (1995),114885,280,3
4,Get Shorty (1995),114885,320,3
4,Get Shorty (1995),114885,221,3
4,Get Shorty (1995),114885,412,3
4,Get Shorty (1995),114885,218,3
4,Get Shorty (1995),114885,312,3
4,Get Shorty (1995),114885,435,4
4,Get Shorty (1995),114885,389,4
4,Get Shorty (1995),114885,379,5
4,Get Shorty (1995),114885,64,3
4,Get Shorty (1995),114885,87,5
4,Get Shorty (1995),114885,13,5
4,Get Shorty (1995),114885,398,2
4,Get Shorty (1995),114885,387,3
4,Get Shorty (1995),114885,115,4
4,Get Shorty (1995),114885,457,4
4,Get Shorty (1995),114885,18,3
4,Get Shorty (1995),114885,407,4
4,Get Shorty (1995),114885,327,4
4,Get Shorty (1995),114885,16,5
4,Get Shorty (1995),114885,468,5
4,Get Shorty (1995),114885,268,4
4,Get Shorty (1995),114885,336,4
4,Get Shorty (1995),114885,234,4
4,Get Shorty (1995),114885,373,4
4,Get Shorty (1995),114885,406,2
4,Get Shorty (1995),114885,514,4
4,Get Shorty (1995),114885,287,4
4,Get Shorty (1995),114885,487,4
4,Get Shorty (1995),114885,394,4
4,Get Shorty (1995),114885,533,3
4,Get Shorty (1995),114885,339,4
4,Get Shorty (1995),114885,210,4
4,Get Shorty (1995),114885,144,4
4,Get Shorty (1995),114885,472,3
4,Get Shorty (1995),114885,535,3
4,Get Shorty (1995),114885,455,3
4,Get Shorty (1995),114885,559,4
4,Get Shorty (1995),114885,83,2
4,Get Shorty (1995),114885,92,4
4,Get Shorty (1995),114885,421,3
4,Get Shorty (1995),114885,297,1
4,Get Shorty (1995),114885,621,4
4,Get Shorty (1995),114885,481,3
4,Get Shorty (1995),114885,450,3
4,Get Shorty (1995),114885,654,4
4,Get Shorty (1995),114885,393,4
4,Get Shorty (1995),114885,271,5
4,Get Shorty (1995),114885,249,4
4,Get Shorty (1995),114885,608,3
4,Get Shorty (1995),114885,343,5
4,Get Shorty (1995),114885,577,4
4,Get Shorty (1995),114885,411,4
4,Get Shorty (1995),114885,219,4
4,Get Shorty (1995),114885,666,5
4,Get Shorty (1995),114885,543,4
4,Get Shorty (1995),114885,345,4
4,Get Shorty (1995),114885,592,4
